Date,Revenue,COGS,Operating_Expenses,Interest_Expense,Taxes,Gross_Profit,Operating_Income,Net_Income,EBITDA,Revenue_MA_30,Revenue_growth_pct
2029-07-16,664292,281625,88290,6553,10635,382667,294377,277189,389220,413271.93333333335,8.734071859797199
2029-07-17,377807,74838,128334,4897,1604,302969,174635,168134,307866,400625.1,-0.43126366116105563
2029-07-18,266725,118952,80372,17681,27798,147773,67401,21922,165454,404761.8,-0.294017845090218
2029-07-19,588265,231830,148987,14980,8003,356435,207448,184465,371415,411384.6,1.205511294404349
2029-07-20,66309,49222,135425,8546,12698,17087,-118338,-139582,25633,390776.6666666667,-0.8872803923401869
2029-07-21,558301,299387,20525,16154,24714,258914,238389,197521,275068,392265.0,7.419686618709376
2029-07-22,641496,363585,137729,6373,22195,277911,140182,111614,284284,406619.56666666665,0.14901459965144248
2029-07-23,290421,397705,183844,8174,17824,-107284,-291128,-317126,-99110,410110.86666666664,-0.5472754311796176
2029-07-24,38357,96853,67420,802,28970,-58496,-125916,-155688,-57694,400300.5,-0.8679262174567266
2029-07-25,589395,307543,89661,18416,11621,281852,192191,162154,300268,404526.3333333333,14.366034882811482
2029-07-26,342512,273648,196017,6621,12455,68864,-127153,-146229,75485,409036.5333333333,-0.41887528737094815
2029-07-27,746583,163149,16763,15350,12366,583434,566671,538955,598784,422406.6666666667,1.179728009529593
2029-07-28,305660,311142,66204,14803,12962,-5482,-71686,-99451,9321,414808.1,-0.5905880525005257
2029-07-29,528870,91142,26670,9598,5417,437728,411058,396043,447326,417169.0,0.7302558398220245
2029-07-30,117168,228325,129008,3332,7292,-111157,-240165,-250789,-107825,398472.36666666664,-0.7784559532588349
2029-07-31,118184,392126,145564,8903,12539,-273942,-419506,-440948,-265039,385970.4666666667,0.008671309572579444
2029-08-01,683742,182044,67661,819,27063,501698,434037,406155,502517,382310.6,4.785402423339876
2029-08-02,564731,208320,189736,3835,11538,356411,166675,151302,360246,397832.8,-0.1740583436442401
2029-08-03,389791,332764,36717,10166,16477,57027,20310,-6333,67193,405124.8333333333,-0.30977580476368394
2029-08-04,509823,200658,44212,16364,11584,309165,264953,237005,325529,406957.06666666665,0.30793938290006695
2029-08-05,551134,98985,176889,13017,25178,452149,275260,237065,465166,407416.86666666664,0.08103008298958647
2029-08-06,342372,285578,100519,17654,13025,56794,-43725,-74404,74448,399640.5333333333,-0.37878628427932226
2029-08-07,390612,373910,14706,12575,14802,16702,1996,-25381,29277,395258.8333333333,0.14089937261224628
2029-08-08,170068,103978,87364,14276,22570,66090,-21274,-58120,80366,381196.26666666666,-0.5646114302683993
2029-08-09,725127,186919,75142,1321,2120,538208,463066,459625,539529,389968.13333333336,3.263747442199591
2029-08-10,249819,187704,153179,6332,4897,62115,-91064,-102293,68447,380030.1,-0.6554824189417854
2029-08-11,699210,358952,5380,2297,9588,340258,334878,322993,342555,400184.43333333335,1.798866379258583
2029-08-12,396324,69361,18490,1823,27820,326963,308473,278830,328786,405389.7,-0.43318316385635214
2029-08-13,547714,96151,151089,19712,16173,451563,300474,264589,471275,417635.2,0.381985446251047
2029-08-14,778321,98027,183430,7268,9547,680294,496864,480049,687562,441304.43333333335,0.42103543090006834
2029-08-15,647046,147848,15294,19960,25456,499198,483904,438488,519158,440729.56666666665,-0.16866434286110743
2029-08-16,283337,72705,194517,15835,29315,210632,16115,-29035,226467,437580.56666666665,-0.5621068672088229
2029-08-17,352119,260487,123136,3813,1487,91632,-31504,-36804,95445,440427.0333333333,0.24275685844065542
2029-08-18,506992,224811,74785,6487,20267,282181,207396,180642,288668,437717.93333333335,0.43983142062768543
2029-08-19,753747,298375,135672,11236,15384,455372,319700,293080,466608,460632.5333333333,0.4867039322119482
2029-08-20,723354,215493,69710,10510,14489,507861,438151,413152,518371,466134.3,-0.04032254854745687
2029-08-21,60483,251136,70225,8838,11619,-190653,-260878,-281335,-181815,446767.2,-0.9163853382990901
2029-08-22,29430,35090,39788,4228,11282,-5660,-45448,-60958,-1432,438067.5,-0.5134169932047021
2029-08-23,713425,376196,134388,1327,12707,337229,202841,188807,338556,460569.76666666666,23.24142031940197
2029-08-24,562225,201348,169731,6617,22776,360877,191146,161753,367494,459664.1,-0.21193538213547325
2029-08-25,420230,102678,121594,6846,29264,317552,195958,159848,324398,462254.7,-0.2525590288585531
2029-08-26,186558,300409,46889,7280,12015,-113851,-160740,-180035,-106571,443587.2,-0.5560573971396616
2029-08-27,339740,295782,35669,8457,28693,43958,8289,-28861,52415,444723.2,0.8210958522282614
2029-08-28,736832,318828,12279,1487,8393,418004,405725,395845,419491,451655.26666666666,1.1688114440454465
2029-08-29,183051,136565,70383,3226,8558,46486,-23897,-35681,49712,453851.36666666664,-0.751570235820377
2029-08-30,281656,156804,21369,8042,10059,124852,103483,85382,132894,459300.43333333335,0.5386750140671179
2029-08-31,85837,212393,198495,2138,20216,-126556,-325051,-347405,-124418,439370.26666666666,-0.6952417132956514
2029-09-01,36201,88617,15285,1958,26446,-52416,-67701,-96105,-50458,421752.6,-0.5782587928282675
2029-09-02,193454,278612,87526,10425,29616,-85158,-172684,-212725,-74733,415208.0333333333,4.343885528024088
2029-09-03,97990,157787,82075,10933,19400,-59797,-141872,-172205,-48864,401480.26666666666,-0.493471316178523
2029-09-04,73654,209588,45357,6897,24294,-135934,-181291,-212482,-129037,385564.26666666666,-0.2483518726400653
2029-09-05,628266,133722,26445,11493,7219,494544,468099,449387,506037,395094.06666666665,7.529964428272734
2029-09-06,643920,102209,56329,14242,19930,541711,485382,451210,555953,403537.6666666667,0.02491619791616917
2029-09-07,402474,91634,157171,12180,22630,310840,153669,118859,323020,411284.5333333333,-0.3749627282892285
2029-09-08,174781,280798,108010,13699,3228,-106017,-214027,-230954,-92318,392939.6666666667,-0.5657334386817534
2029-09-09,363244,23336,147661,5688,19199,339908,192247,167360,345596,396720.5,1.0782808199975968
2029-09-10,53147,95772,114063,2529,4659,-42625,-156688,-163876,-40096,375185.06666666665,-0.8536878792216802
2029-09-11,649590,130594,68194,16489,29234,518996,450802,405079,535485,383627.26666666666,11.222514911471956
2029-09-12,85281,147947,89764,18862,24204,-62666,-152430,-195496,-43804,368212.8333333333,-0.8687156514108899
2029-09-13,685869,223320,185476,3051,5366,462549,277073,268656,465600,365131.1,7.042459633447075
2029-09-14,770623,69770,145345,4508,27313,700853,555508,523687,705361,369250.3333333333,0.1235717024679639
2029-09-15,66859,225758,169225,1358,22222,-158899,-328124,-351704,-157541,362034.4,-0.9132403263333693
2029-09-16,371763,246622,40432,4726,14353,125141,84709,65630,129867,362689.2,4.560403236662229
2029-09-17,780267,32926,87500,9106,3001,747341,659841,647734,756447,371798.36666666664,1.0988290927284319
2029-09-18,284998,159532,113703,10864,29205,125466,11763,-28306,136330,356173.4,-0.6347429790059044
2029-09-19,396680,45402,157623,18273,28471,351278,193655,146911,369551,345284.26666666666,0.3918694166274852
2029-09-20,555451,372006,169446,2337,4879,183445,13999,6783,185782,361783.2,0.4002495714429768
2029-09-21,381523,118710,146752,6421,2511,262813,116061,107129,269234,373519.63333333336,-0.3131293309400829
2029-09-22,216074,126178,188095,17254,8564,89896,-98199,-124017,107150,356941.26666666666,-0.4336540654167639
2029-09-23,352713,52011,24637,9029,11487,300702,276065,255549,309731,349957.5333333333,0.6323713172339107
2029-09-24,303478,47980,5351,18074,26622,255498,250147,205451,273572,346065.8,-0.1395894112210211
2029-09-25,79553,398779,154752,777,3770,-319226,-473978,-478525,-318449,342498.9666666667,-0.7378623821166608
2029-09-26,545327,146361,177961,2183,5731,398966,221005,213091,401149,349351.86666666664,5.854889193367943
2029-09-27,797470,25050,99226,9149,27252,772420,673194,636793,781569,351373.13333333336,0.4623702842514674
2029-09-28,703923,269084,161664,8894,8662,434839,273175,255619,443733,368735.5333333333,-0.11730472619659671
2029-09-29,643059,62054,79304,7651,19657,581005,501701,474393,588656,380782.3,-0.086464002454814
2029-09-30,263787,11431,137726,10630,13207,252356,114630,90793,262986,386713.9666666667,-0.5897934715166104
2029-10-01,636457,108329,54679,9280,599,528128,473449,463570,537408,406722.5,1.4127686353004507
2029-10-02,531979,244116,178745,10515,23267,287863,109118,75336,298378,418006.6666666667,-0.1641556303096674
2029-10-03,356575,313107,155550,4801,6423,43468,-112082,-123306,48269,426626.1666666667,-0.3297197821718526
2029-10-04,583121,265309,164015,19468,3239,317812,153797,131090,337280,443608.4,0.6353389889924981
2029-10-05,137754,338193,53340,9018,11292,-200439,-253779,-274089,-191421,427258.0,-0.7637642959179999
2029-10-06,476909,99808,12466,16168,8700,377101,364635,339767,393269,421690.9666666667,2.4620337703442368
2029-10-07,732482,158133,56831,18598,8742,574349,517518,490178,592947,432691.23333333334,0.5358946885045155
2029-10-08,266713,359005,83869,4813,15616,-92292,-176161,-196590,-87479,435755.63333333336,-0.6358777417055983
2029-10-09,77019,355983,19666,13353,24789,-278964,-298630,-336772,-265611,426214.8,-0.7112289239744594
2029-10-10,692749,85545,137863,1635,21553,607204,469341,446153,608839,447534.86666666664,7.994520832521845
2029-10-11,613943,231866,111592,16409,15455,382077,270485,238621,398486,446346.63333333336,-0.11375837424521729
2029-10-12,528540,148307,54078,7167,18713,380233,326155,300275,387400,461121.93333333335,-0.13910574760197603
2029-10-13,784249,44103,198414,1497,10145,740146,541732,530090,741643,464401.26666666666,0.483802550421917
2029-10-14,219606,139484,64743,4556,7840,80122,15379,2983,84678,446034.0333333333,-0.7199792412868872
2029-10-15,168350,213620,164301,9141,3776,-45270,-209571,-222488,-36129,449417.06666666665,-0.23339981603417026
2029-10-16,704017,387975,22792,19057,12813,316042,293250,261380,335099,460492.2,3.1818651618651614
2029-10-17,362861,179527,26201,8432,3102,183334,157133,145599,191766,446578.6666666667,-0.48458488928534393
2029-10-18,414130,15156,103683,9895,6729,398974,295291,278667,408869,450883.06666666665,0.14129101777264563
2029-10-19,697600,196648,21096,11366,20782,500952,479856,447708,512318,460913.73333333334,0.6844952068191148
2029-10-20,368160,370961,97398,14428,18115,-2801,-100199,-132742,11627,454670.7,-0.4722477064220183
2029-10-21,534678,242479,157799,9228,27331,292199,134400,97841,301427,459775.86666666664,0.4522979139504564
2029-10-22,49037,46708,178438,19527,22541,2329,-176109,-218177,21856,454207.9666666667,-0.9082868567623879
2029-10-23,167419,259353,188684,17731,26187,-91934,-280618,-324536,-74203,448031.5,2.414136264453372
2029-10-24,394341,328966,99750,13776,10584,65375,-34375,-58735,79151,451060.26666666666,1.3554136627264528
2029-10-25,674050,220363,130953,15029,18914,453687,322734,288791,468716,470876.8333333333,0.7093074268209494
2029-10-26,351070,113587,199131,3780,13500,237483,38352,21072,241263,464401.6,-0.4791632668199688
2029-10-27,785542,224988,69852,15199,8374,560554,490702,467129,575753,464004.0,1.237565157945709
2029-10-28,623539,331779,51486,8921,16445,291760,240274,214908,300681,461324.5333333333,-0.20623085716613498
2029-10-29,374468,17938,142785,15289,25134,356530,213745,173322,371819,452371.5,-0.3994473481209676
2029-10-30,796573,63408,165793,8187,28198,733165,567372,530987,741352,470131.0333333333,1.1272124720937438
2029-10-31,304782,84664,50198,6972,15414,220118,169920,147534,227090,459075.2,-0.6173834664242951
2029-11-01,276275,319861,187591,5221,21872,-43586,-231177,-258270,-38365,450551.73333333334,-0.09353242645563054
2029-11-02,370874,118855,166794,14164,8034,252019,85225,63027,266183,451028.36666666664,0.3424088317799294
2029-11-03,652983,100993,131287,966,18505,551990,420703,401232,552956,453357.1,0.7606599545937434
2029-11-04,449152,279181,173092,2389,25079,169971,-3121,-30589,172360,463737.0333333333,-0.312153608899466
2029-11-05,619576,344292,134288,16520,28743,275284,140996,95733,291804,468492.6,0.37943502422342545
2029-11-06,145605,97677,150130,4343,21333,47928,-102202,-127878,52271,448930.0333333333,-0.7649925110075277
2029-11-07,213358,270220,7335,6990,8746,-56862,-64197,-79933,-49872,447151.5333333333,0.46532055904673597
2029-11-08,240727,91017,113584,15240,22715,149710,36126,-1829,164950,452608.4666666667,0.12827735543077834
2029-11-09,771820,46141,76742,5198,18449,725679,648937,625290,730877,455244.1666666667,2.206204538751366
2029-11-10,342924,50566,164388,11317,12228,292358,127970,104425,303675,446210.2,-0.5556943328755409
2029-11-11,361455,319579,22280,19002,26057,41876,19596,-25463,60878,440640.7,0.05403821254855301
2029-11-12,150888,196743,104371,12394,26281,-45855,-150226,-188901,-33461,419528.6666666667,-0.5825538448769556
2029-11-13,355334,314671,90412,7444,25861,40663,-49749,-83054,48107,424052.93333333335,1.3549520173903824
2029-11-14,86947,333714,53287,4528,21268,-246767,-300054,-325850,-242239,421339.5,-0.75530908947638
2029-11-15,789351,312029,26729,4273,26246,477322,450593,420074,481595,424183.9666666667,8.078530599100601
2029-11-16,602109,231854,194379,13900,26165,370255,175876,135811,384155,432158.9,-0.2372100624437038
2029-11-17,437825,71356,54355,11301,15277,366469,312114,285536,377770,432948.73333333334,-0.2728476073269126
2029-11-18,578313,83063,141412,11798,3421,495250,353838,338619,507048,428972.5,0.32087706275338324
2029-11-19,439578,152253,76794,19764,24373,287325,210531,166394,307089,431353.1,-0.23989604245451857
2029-11-20,294658,52813,140567,4605,22438,241845,101278,74235,246450,423352.43333333335,-0.32967982929081985
2029-11-21,739325,246965,37598,13172,5790,492360,454762,435800,505532,446362.0333333333,1.5090952901329677
2029-11-22,321709,183078,19361,8575,17365,138631,119270,93330,147206,451505.0333333333,-0.5648611909512056
2029-11-23,420045,84627,138677,17609,12777,335418,196741,166355,353027,452361.8333333333,0.30566754427137566
2029-11-24,287946,392992,139019,8429,1878,-105046,-244065,-254372,-96617,439491.7,-0.31448773345712955
2029-11-25,217920,229590,92089,14313,4007,-11670,-103759,-122079,2643,435053.36666666664,-0.24319143172678215
2029-11-26,185403,201740,195002,14319,6620,-16337,-211339,-232278,-2018,415048.73333333334,-0.14921530837004404
2029-11-27,190839,47016,132131,16953,23812,143823,11692,-29073,160776,400625.4,0.02931991391725064
2029-11-28,511173,264454,58509,10509,21480,246719,188210,156221,257228,405182.23333333334,1.6785562699448224
2029-11-29,174439,110325,196550,14020,21364,64114,-132436,-167820,78134,384444.43333333335,-0.6587476255592529
2029-11-30,147118,198001,179584,9359,9835,-50883,-230467,-249661,-41524,379188.9666666667,-0.1566220856574505
2029-12-01,590694,60705,144133,10738,5600,529989,385856,369518,540727,389669.6,3.015103522342609
2029-12-02,123566,284992,61497,14597,5261,-161426,-222923,-242781,-146829,381426.0,-0.7908121633197561
2029-12-03,715305,303983,154805,17730,10401,411322,256517,228386,429052,383503.4,4.788849683569914
2029-12-04,220873,29928,7866,17858,3956,190945,183079,161265,208803,375894.1,-0.691218431298537
2029-12-05,357292,92703,179517,17048,27372,264589,85072,40652,281637,367151.3,0.6176354737790495
2029-12-06,754037,86281,62051,19359,1314,667756,605705,585032,687115,387432.36666666664,1.1104222876526761
2029-12-07,252845,108418,153229,3492,1762,144427,-8802,-14056,147919,388748.6,-0.6646782584939466
2029-12-08,490841,19449,29768,15033,29507,471392,441624,397084,486425,397085.73333333334,0.9412723209871661
2029-12-09,220605,302671,32797,3188,10238,-82066,-114863,-128289,-78878,378711.9,-0.5505571050503116
2029-12-10,20661,15422,88374,19918,9371,5239,-83135,-112424,25157,367969.8,-0.9063439178622424
2029-12-11,196142,17591,46795,17158,12673,178551,131756,101925,195709,362459.36666666664,8.493344949421616
2029-12-12,202321,306731,15495,15378,13302,-104410,-119905,-148585,-89032,364173.8,0.03150268682893009
2029-12-13,238286,293829,130002,9025,5262,-55543,-185545,-199832,-46518,360272.2,0.1777620711641401
2029-12-14,442238,22222,174632,18529,23237,420016,245384,203618,438545,372115.23333333334,0.8559126427905961
2029-12-15,482172,98877,158376,19580,3011,383295,224919,202328,402875,361875.93333333335,0.09029979332395688
2029-12-16,110217,81624,88183,18670,14767,28593,-59590,-93027,47263,345479.5333333333,-0.7714155944351808
2029-12-17,34002,294224,52151,8558,26461,-260222,-312373,-347392,-251664,332018.76666666666,-0.6914994964479164
2029-12-18,763636,237655,196799,9905,5489,525981,329182,313788,535886,338196.2,21.45856126110229
2029-12-19,608439,134607,166397,12021,13521,473832,307435,281893,485853,343824.9,-0.20323426344488738
2029-12-20,75568,375219,66882,18492,2685,-299651,-366533,-387710,-281159,336521.9,-0.8758002034715066
2029-12-21,622369,111403,33364,18074,15105,510966,477602,444423,529040,332623.36666666664,7.2358802667795885
